TicketID,CreatedDate,Priority,Category,Subcategory,AffectedSystem,Location,AssignedTo,Status,ChangeRequest,KB_Article,ResolvedDate,ResolutionTimeHours,SLA_Breach,Impact,Customer,DowntimeMinutes,RootCause,Comments,Cost(USD),Week_Start_Date,Month,Year
TKT0375,2024-09-17 02:19:19,Medium,Application,Deployment,Payments,Chennai,Pooja R.,Resolved,No,KB-0004,2024-09-17 08:32:40,6.22,No,Low,Partner,1,Power Outage,,0.0,2024-09-16,2024-09,2024
TKT0376,2025-04-30 01:41:08,Medium,Cloud,Autoscale,Email,Remote,Karan L.,Closed,Yes,KB-0067,2025-04-30 19:48:10,18.12,No,Medium,Partner,3,Unknown,,158.45,2025-04-28,2025-04,2025
TKT0377,2025-07-02 00:13:36,Medium,Storage,NAS,Payments,Bengaluru,Saurabh D.,Open,No,KB-0049,,,Yes,Medium,Internal,1,Hardware Failure,,742.24,2025-06-30,2025-07,2025
TKT0378,2024-07-10 19:07:55,Low,Application,Upgrade,Email,Mumbai,Saurabh D.,Resolved,No,KB-0031,2024-07-12 20:01:10,48.89,No,High,Partner,4,Code Bug,,711.23,2024-07-08,2024-07,2024
TKT0379,2025-06-21 09:11:07,Medium,Network,Router,Payments,Remote,Team-NetOps,Resolved,No,KB-0065,2025-06-22 03:36:54,18.43,No,Low,Partner,0,Unknown,,251.77,2025-06-16,2025-06,2025
TKT0380,2024-11-13 10:09:49,Low,Storage,Snapshot,Data-Warehouse,Hyderabad,Ravi K.,Resolved,No,KB-0067,2024-11-18 09:34:56,119.42,Yes,Low,Internal,1,Human Error,,0.0,2024-11-11,2024-11,2024
TKT0381,2024-12-07 14:56:02,High,Storage,Snapshot,API-Gateway,Mumbai,Team-DBA,Open,No,KB-0027,,,Yes,Low,Internal,1,Third-party,,0.0,2024-12-02,2024-12,2024
TKT0382,2024-10-10 17:20:49,Medium,Network,Firewall,Data-Warehouse,Bengaluru,Saurabh D.,Resolved,No,KB-0072,2024-10-11 03:51:58,10.52,No,Low,Partner,2,Unknown,,0.0,2024-10-07,2024-10,2024
TKT0383,2024-11-22 08:09:45,Low,Hardware,Disk,Data-Warehouse,Pune,Saurabh D.,In Progress,No,KB-0057,,,Yes,Low,Internal,1,Power Outage,,0.0,2024-11-18,2024-11,2024
TKT0384,2024-02-21 03:24:03,High,Security,Vulnerability,Analytics,Chennai,Saurabh D.,Resolved,No,KB-0098,2024-02-21 05:18:26,1.91,No,Medium,Partner,3,Capacity,,273.4,2024-02-19,2024-02,2024
TKT0385,2024-04-05 22:29:06,Medium,Cloud,IAM,Analytics,Remote,Neha P.,Closed,No,KB-0079,2024-04-06 07:46:57,9.3,No,Low,Internal,1,Expired Cert,,94.43,2024-04-01,2024-04,2024
TKT0386,2024-11-28 14:31:01,High,Network,Firewall,Analytics,Remote,Amit M.,Resolved,No,KB-0074,2024-11-28 23:25:10,8.9,Yes,Low,External,0,Human Error,,0.0,2024-11-25,2024-11,2024
TKT0387,2024-11-29 17:41:04,Low,Hardware,Power,Search,Kolkata,Neha P.,In Progress,No,KB-0062,,,Yes,Low,Partner,0,Code Bug,,455.96,2024-11-25,2024-11,2024
TKT0388,2025-08-28 13:50:27,Medium,Application,Upgrade,Web-Frontend,Bengaluru,Priya S.,In Progress,No,KB-0063,,,Yes,Low,External,2,Power Outage,,115.85,2025-08-25,2025-08,2025
TKT0389,2024-11-29 17:06:52,Medium,Application,Bug,Payments,Pune,Team-DBA,Open,No,KB-0064,,,Yes,Medium,Internal,1,Human Error,,554.11,2024-11-25,2024-11,2024
TKT0390,2024-08-10 04:56:37,Low,Cloud,Provisioning,Data-Warehouse,Bengaluru,Isha T.,Resolved,No,KB-0074,2024-08-12 11:33:41,54.62,No,Low,Partner,2,Third-party,,316.61,2024-08-05,2024-08,2024
TKT0391,2025-08-06 21:19:58,Low,Security,Malware,Email,Pune,Team-DBA,Resolved,No,KB-0052,2025-08-12 11:23:32,134.06,Yes,High,Internal,2,Expired Cert,,983.39,2025-08-04,2025-08,2025
TKT0392,2025-07-16 01:00:45,Medium,Application,Deployment,API-Gateway,Mumbai,Neha P.,Resolved,No,KB-0081,2025-07-16 07:43:30,6.71,No,Low,Partner,1,Hardware Failure,,95.94,2025-07-14,2025-07,2025
TKT0393,2025-07-12 06:42:11,Medium,Database,Replication,Search,Chennai,Karan L.,Resolved,No,KB-0086,2025-07-12 07:33:42,0.86,No,Low,External,0,Config Change,,0.0,2025-07-07,2025-07,2025
TKT0394,2024-05-27 23:56:31,Medium,Database,Performance,Data-Warehouse,Kolkata,Isha T.,Open,No,KB-0055,,,Yes,Medium,Partner,8,Unknown,,566.32,2024-05-27,2024-05,2024
TKT0395,2025-03-10 17:52:28,Medium,Database,Performance,Search,Mumbai,Team-DBA,Resolved,No,KB-0092,2025-03-11 05:13:41,11.35,No,Medium,External,9,Expired Cert,,0.0,2025-03-10,2025-03,2025
TKT0396,2024-02-04 01:36:30,Medium,Network,WAN,Payments,Bengaluru,Team-NetOps,Reopened,No,KB-0100,,,Yes,Low,External,0,Human Error,,941.01,2024-01-29,2024-02,2024
TKT0397,2025-06-19 19:05:15,Medium,Cloud,IAM,Payments,Delhi,Team-DBA,Resolved,No,KB-0100,2025-06-28 08:29:14,205.4,Yes,Medium,Partner,4,Expired Cert,,855.15,2025-06-16,2025-06,2025
TKT0398,2025-03-07 11:51:18,Medium,Network,Firewall,API-Gateway,Mumbai,Isha T.,In Progress,No,KB-0085,,,Yes,Critical,External,3,Config Change,,1697.84,2025-03-03,2025-03,2025
TKT0399,2024-10-20 15:05:08,Medium,Storage,NAS,API-Gateway,Bengaluru,Team-DBA,Resolved,No,KB-0002,2024-10-21 12:47:26,21.71,No,Medium,External,6,Capacity,,0.0,2024-10-14,2024-10,2024
TKT0400,2025-04-02 11:51:11,Medium,Cloud,Provisioning,Analytics,Bengaluru,Team-NetOps,Open,No,KB-0011,,,Yes,Critical,External,4,Capacity,,992.77,2025-03-31,2025-04,2025
TKT0401,2025-05-22 13:49:24,High,Security,Malware,Data-Warehouse,Hyderabad,Team-DBA,In Progress,No,KB-0083,,,Yes,Low,Internal,1,Config Change,,0.0,2025-05-19,2025-05,2025
TKT0402,2024-06-20 14:25:30,Medium,Cloud,IAM,Web-Frontend,Kolkata,Karan L.,Resolved,No,KB-0056,2024-07-25 14:42:41,840.29,Yes,Low,Partner,0,Unknown,,22.51,2024-06-17,2024-06,2024
TKT0403,2024-02-12 03:58:34,Medium,Storage,NAS,API-Gateway,Chennai,Saurabh D.,Resolved,Yes,KB-0084,2024-02-14 15:54:47,59.94,Yes,Medium,External,8,Code Bug,,464.48,2024-02-12,2024-02,2024
TKT0404,2025-08-25 06:33:21,Medium,Database,Backup,Auth-Service,Mumbai,Priya S.,Resolved,Yes,KB-0014,2025-08-25 09:46:12,3.21,No,Low,External,1,Third-party,,0.0,2025-08-25,2025-08,2025
TKT0405,2024-09-14 06:02:01,Medium,Network,Router,Payments,Pune,Priya S.,Open,No,KB-0085,,,Yes,High,External,5,Capacity,,915.93,2024-09-09,2024-09,2024
TKT0406,2024-04-23 22:11:16,Medium,Cloud,Provisioning,Analytics,Delhi,Karan L.,In Progress,No,KB-0099,,,Yes,Low,Internal,0,Human Error,,0.0,2024-04-22,2024-04,2024
TKT0407,2024-10-10 01:24:24,Medium,Network,Firewall,API-Gateway,Bengaluru,Isha T.,Resolved,No,KB-0026,2024-10-12 18:33:59,65.16,Yes,Low,Partner,1,Human Error,,0.0,2024-10-07,2024-10,2024
TKT0408,2024-05-27 17:49:27,High,Cloud,Provisioning,Analytics,Delhi,Priya S.,Resolved,Yes,KB-0094,2024-05-27 21:34:52,3.76,No,Medium,Partner,8,Capacity,,319.62,2024-05-27,2024-05,2024
TKT0409,2025-10-30 20:00:59,Critical,Security,Access,Data-Warehouse,Chennai,Karan L.,In Progress,No,KB-0099,,,Yes,Medium,Partner,3,Hardware Failure,,326.87,2025-10-27,2025-10,2025
TKT0410,2024-03-12 17:14:00,Medium,Cloud,Autoscale,Payments,Chennai,Pooja R.,In Progress,No,KB-0081,,,Yes,Critical,External,4,Human Error,,1233.85,2024-03-11,2024-03,2024
TKT0411,2025-01-09 17:54:21,High,Security,Access,Web-Frontend,Bengaluru,Team-NetOps,Resolved,No,KB-0025,2025-01-10 04:01:24,10.12,Yes,Low,Internal,0,Expired Cert,,137.69,2025-01-06,2025-01,2025
TKT0412,2025-05-13 02:56:40,Medium,Database,Performance,Auth-Service,Hyderabad,Ravi K.,In Progress,No,KB-0063,,,Yes,Low,External,3,Third-party,,0.0,2025-05-12,2025-05,2025
TKT0413,2025-05-26 17:53:51,Medium,Network,Switch,Email,Mumbai,Pooja R.,Open,Yes,KB-0016,,,Yes,Low,External,1,Unknown,,519.89,2025-05-26,2025-05,2025
TKT0414,2025-04-14 21:55:55,Medium,Cloud,IAM,Web-Frontend,Pune,Ravi K.,In Progress,No,KB-0003,,,Yes,Medium,External,11,Config Change,,0.0,2025-04-14,2025-04,2025
TKT0415,2024-09-05 22:41:08,Critical,Cloud,Provisioning,API-Gateway,Pune,Isha T.,In Progress,No,KB-0009,,,Yes,High,Internal,5,Human Error,,932.37,2024-09-02,2024-09,2024
TKT0416,2025-05-24 19:51:39,High,Storage,SAN,Search,Chennai,Karan L.,Resolved,No,KB-0074,2025-05-25 00:25:54,4.57,No,Low,Internal,2,Config Change,,701.78,2025-05-19,2025-05,2025
TKT0417,2025-08-30 05:21:04,High,Database,Backup,Data-Warehouse,Chennai,Team-NetOps,Resolved,No,KB-0075,2025-08-31 14:31:20,33.17,Yes,High,External,5,Hardware Failure,,686.64,2025-08-25,2025-08,2025
TKT0418,2024-06-10 00:56:31,High,Network,Router,Payments,Delhi,Karan L.,In Progress,No,KB-0061,,,Yes,Medium,Internal,2,Capacity,,631.2,2024-06-10,2024-06,2024
TKT0419,2025-10-17 08:33:28,Medium,Database,Replication,Auth-Service,Bengaluru,Isha T.,In Progress,Yes,,,,Yes,Low,Partner,3,Config Change,,457.52,2025-10-13,2025-10,2025
TKT0420,2025-07-25 07:12:07,Low,Network,Firewall,Web-Frontend,Remote,Neha P.,Resolved,No,KB-0020,2025-07-25 16:04:50,8.88,No,Critical,Partner,7,Power Outage,,1357.83,2025-07-21,2025-07,2025
TKT0421,2024-06-29 05:42:59,Critical,Cloud,Autoscale,API-Gateway,Hyderabad,Karan L.,Resolved,No,KB-0098,2024-06-29 06:12:59,0.5,No,Low,Internal,1,Unknown,,104.48,2024-06-24,2024-06,2024
TKT0422,2024-06-29 05:50:01,Medium,Network,Switch,Web-Frontend,Remote,Team-DBA,In Progress,No,KB-0096,,,Yes,Medium,Partner,3,Code Bug,,0.0,2024-06-24,2024-06,2024
TKT0423,2024-04-22 10:14:06,High,Security,Vulnerability,Search,Hyderabad,Priya S.,Resolved,No,KB-0056,2024-04-23 06:05:54,19.86,Yes,High,Partner,3,Capacity,,1329.62,2024-04-22,2024-04,2024
TKT0424,2025-01-31 11:08:29,Medium,Cloud,Autoscale,API-Gateway,Hyderabad,Pooja R.,Resolved,No,KB-0008,2025-01-31 12:07:50,0.99,No,Low,Partner,0,Power Outage,,668.79,2025-01-27,2025-01,2025
TKT0425,2025-03-04 05:48:21,High,Application,Upgrade,Data-Warehouse,Bengaluru,Team-DBA,Reopened,No,KB-0012,,,Yes,Medium,External,4,Power Outage,,122.54,2025-03-03,2025-03,2025
TKT0426,2024-08-09 18:30:53,Medium,Network,WAN,Web-Frontend,Hyderabad,Pooja R.,Resolved,No,KB-0076,2024-08-11 15:56:06,45.42,Yes,High,Internal,6,Hardware Failure,,1350.37,2024-08-05,2024-08,2024
TKT0427,2024-02-15 01:30:46,Low,Network,WAN,Search,Remote,Priya S.,Resolved,No,KB-0072,2024-02-17 13:37:28,60.11,No,Medium,Partner,6,Code Bug,,0.0,2024-02-12,2024-02,2024
TKT0428,2024-05-15 11:18:15,Medium,Network,Switch,Analytics,Delhi,Amit M.,In Progress,No,KB-0096,,,Yes,Medium,Partner,7,Power Outage,,591.09,2024-05-13,2024-05,2024
TKT0429,2024-05-21 22:25:11,Low,Application,Upgrade,Analytics,Mumbai,Priya S.,Resolved,No,KB-0068,2024-06-20 14:14:41,711.83,Yes,High,External,3,Unknown,,588.79,2024-05-20,2024-05,2024
TKT0430,2025-08-12 06:50:43,High,Application,Upgrade,Auth-Service,Chennai,Ravi K.,Resolved,No,KB-0080,2025-08-12 14:50:43,8.0,No,Low,External,1,Human Error,,760.52,2025-08-11,2025-08,2025
TKT0431,2025-07-28 22:49:13,High,Application,Deployment,Payments,Remote,Team-DBA,Open,No,KB-0097,,,Yes,Medium,Internal,4,Expired Cert,,612.55,2025-07-28,2025-07,2025
TKT0432,2024-12-27 08:32:43,Medium,Network,Switch,Email,Chennai,Isha T.,Resolved,No,KB-0016,2024-12-27 15:50:41,7.3,No,Medium,External,4,Third-party,,0.0,2024-12-23,2024-12,2024
TKT0433,2025-04-07 19:23:51,Medium,Cloud,Provisioning,Web-Frontend,Remote,Priya S.,Resolved,No,KB-0037,2025-04-09 01:15:52,29.87,Yes,Low,Internal,2,Third-party,,395.23,2025-04-07,2025-04,2025
TKT0434,2024-04-24 22:09:31,High,Database,Replication,Auth-Service,Delhi,Karan L.,Closed,No,KB-0017,2024-04-24 22:45:25,0.6,No,Medium,External,5,Config Change,,148.39,2024-04-22,2024-04,2024
TKT0435,2024-10-25 06:04:01,Low,Database,Replication,Email,Kolkata,Team-DBA,Resolved,No,KB-0042,2024-10-25 16:35:18,10.52,No,Medium,External,8,Unknown,,0.0,2024-10-21,2024-10,2024
TKT0436,2025-03-31 14:19:36,High,Storage,NAS,Data-Warehouse,Delhi,Neha P.,Resolved,No,KB-0099,2025-03-31 17:11:00,2.86,No,Low,Partner,2,Power Outage,,269.89,2025-03-31,2025-03,2025
TKT0437,2024-06-19 19:59:10,Medium,Application,Deployment,Data-Warehouse,Bengaluru,Amit M.,Resolved,Yes,KB-0041,2024-06-20 07:44:06,11.75,No,Medium,Partner,3,Capacity,,0.0,2024-06-17,2024-06,2024
TKT0438,2024-07-29 17:45:02,Medium,Application,Deployment,Email,Remote,Team-NetOps,Reopened,No,KB-0016,,,Yes,High,Partner,7,Power Outage,,1726.23,2024-07-29,2024-07,2024
TKT0439,2024-05-28 14:59:20,High,Cloud,IAM,Email,Delhi,Isha T.,Open,No,KB-0097,,,Yes,Critical,External,5,Capacity,,405.29,2024-05-27,2024-05,2024
TKT0440,2025-08-01 23:58:59,Medium,Cloud,Provisioning,Analytics,Mumbai,Amit M.,In Progress,Yes,KB-0004,,,Yes,Medium,Internal,5,Power Outage,,1021.34,2025-07-28,2025-08,2025
TKT0441,2024-12-31 02:20:03,Medium,Database,Replication,Web-Frontend,Delhi,Neha P.,Resolved,No,KB-0058,2024-12-31 04:36:15,2.27,No,Critical,External,3,Hardware Failure,,237.34,2024-12-30,2024-12,2024
TKT0442,2024-07-18 15:20:38,Medium,Network,Firewall,Search,Bengaluru,Karan L.,Resolved,No,KB-0037,2024-07-18 15:50:38,0.5,No,Low,Partner,0,Unknown,,0.0,2024-07-15,2024-07,2024
TKT0443,2024-03-30 06:46:56,Medium,Security,Access,API-Gateway,Bengaluru,Karan L.,In Progress,No,KB-0076,,,Yes,Medium,Internal,5,Code Bug,,469.03,2024-03-25,2024-03,2024
TKT0444,2024-11-06 15:55:33,Low,Network,WAN,Payments,Mumbai,Karan L.,In Progress,No,KB-0023,,,Yes,Medium,External,7,Capacity,,179.16,2024-11-04,2024-11,2024
TKT0445,2024-07-23 05:53:24,Medium,Security,Vulnerability,API-Gateway,Delhi,Isha T.,In Progress,No,KB-0004,,,Yes,High,Internal,3,Third-party,,1490.43,2024-07-22,2024-07,2024
TKT0446,2024-11-03 20:53:40,Medium,Cloud,IAM,API-Gateway,Kolkata,Amit M.,Resolved,No,KB-0032,2024-11-11 11:02:05,182.14,Yes,Medium,Internal,2,Expired Cert,,0.0,2024-10-28,2024-11,2024
TKT0447,2025-08-18 15:36:27,Low,Cloud,IAM,Analytics,Pune,Pooja R.,Resolved,No,KB-0034,2025-08-19 12:08:08,20.53,No,Low,Partner,3,Power Outage,,286.67,2025-08-18,2025-08,2025
TKT0448,2024-05-18 11:10:03,Medium,Security,Malware,Email,Mumbai,Saurabh D.,Resolved,No,KB-0010,2024-05-19 16:16:17,29.1,Yes,High,Internal,3,Human Error,,1121.98,2024-05-13,2024-05,2024
TKT0449,2025-09-05 05:34:20,Low,Storage,Snapshot,API-Gateway,Delhi,Pooja R.,Resolved,No,KB-0019,2025-09-13 22:29:26,208.92,Yes,Low,Partner,0,Hardware Failure,,1035.74,2025-09-01,2025-09,2025
TKT0450,2024-12-14 05:06:13,High,Database,Performance,Payments,Kolkata,Isha T.,Closed,Yes,KB-0017,2024-12-14 09:12:46,4.11,No,Medium,Partner,7,Expired Cert,,146.22,2024-12-09,2024-12,2024
TKT0451,2024-05-22 14:56:38,Medium,Application,Deployment,API-Gateway,Mumbai,Priya S.,Resolved,No,KB-0019,2024-05-22 23:41:01,8.74,No,Low,Internal,0,Capacity,,12.4,2024-05-20,2024-05,2024
TKT0452,2024-03-21 13:44:48,Low,Network,Switch,Analytics,Kolkata,Ravi K.,Resolved,Yes,KB-0085,2024-03-23 21:50:47,56.1,No,Low,Internal,2,Third-party,,41.14,2024-03-18,2024-03,2024
TKT0453,2024-02-14 02:19:42,Critical,Network,Switch,Web-Frontend,Hyderabad,Amit M.,In Progress,Yes,KB-0019,,,Yes,High,Partner,7,Expired Cert,,1493.67,2024-02-12,2024-02,2024
TKT0454,2024-12-26 05:54:32,Low,Hardware,Disk,Payments,Pune,Team-DBA,Open,No,KB-0092,,,Yes,Low,Partner,1,Capacity,,162.02,2024-12-23,2024-12,2024
TKT0455,2025-07-04 00:46:06,Low,Hardware,CPU,Analytics,Chennai,Team-DBA,Resolved,No,KB-0014,2025-07-04 09:56:49,9.18,No,Low,Partner,0,Hardware Failure,,0.0,2025-06-30,2025-07,2025
TKT0456,2024-08-07 16:14:26,High,Application,Deployment,Analytics,Pune,Team-NetOps,Resolved,No,KB-0091,2024-08-07 17:09:48,0.92,No,Medium,Internal,5,Expired Cert,,1244.77,2024-08-05,2024-08,2024
TKT0457,2025-05-20 03:24:18,Medium,Cloud,Autoscale,Analytics,Hyderabad,Team-NetOps,Resolved,No,KB-0055,2025-05-20 09:34:17,6.17,No,Low,Partner,2,Expired Cert,,0.0,2025-05-19,2025-05,2025
TKT0458,2024-07-02 00:43:31,Medium,Security,Access,Payments,Pune,Amit M.,Resolved,No,KB-0014,2024-07-02 04:12:17,3.48,No,High,Internal,2,Human Error,,958.48,2024-07-01,2024-07,2024
TKT0459,2025-01-07 06:21:12,Medium,Security,Vulnerability,Web-Frontend,Kolkata,Isha T.,Resolved,No,KB-0075,2025-01-08 17:58:54,35.63,Yes,High,External,11,Hardware Failure,,2012.15,2025-01-06,2025-01,2025
TKT0460,2024-12-30 15:42:38,Low,Security,Malware,API-Gateway,Bengaluru,Isha T.,Resolved,No,KB-0064,2024-12-30 20:04:54,4.37,No,High,Internal,10,Human Error,,318.41,2024-12-30,2024-12,2024
TKT0461,2024-02-24 02:31:43,Critical,Database,Backup,Email,Bengaluru,Saurabh D.,In Progress,Yes,KB-0010,,,Yes,Medium,External,5,Power Outage,,942.06,2024-02-19,2024-02,2024
TKT0462,2025-04-22 06:18:42,Medium,Hardware,Power,Email,Mumbai,Ravi K.,Reopened,No,KB-0016,,,Yes,Low,Partner,1,Hardware Failure,,377.81,2025-04-21,2025-04,2025
TKT0463,2025-03-29 14:02:02,High,Cloud,Autoscale,Data-Warehouse,Remote,Karan L.,Resolved,No,KB-0063,2025-03-29 14:32:02,0.5,No,Medium,Partner,5,Unknown,,434.79,2025-03-24,2025-03,2025
TKT0464,2025-07-06 18:30:30,Medium,Database,Replication,Auth-Service,Kolkata,Saurabh D.,Resolved,No,KB-0079,2025-07-06 20:26:00,1.93,No,High,Partner,2,Expired Cert,,1357.05,2025-06-30,2025-07,2025
TKT0465,2024-03-03 00:37:02,High,Application,Bug,Auth-Service,Chennai,Karan L.,Resolved,No,KB-0046,2024-03-03 07:34:03,6.95,No,Low,Internal,0,Code Bug,,0.0,2024-02-26,2024-03,2024
TKT0466,2024-08-28 20:19:37,High,Cloud,Provisioning,API-Gateway,Pune,Pooja R.,Resolved,No,KB-0005,2024-08-29 12:27:15,16.13,Yes,High,External,4,Unknown,,216.83,2024-08-26,2024-08,2024
TKT0467,2025-03-07 08:01:44,Medium,Network,Firewall,Search,Kolkata,Pooja R.,In Progress,No,KB-0013,,,Yes,Medium,Internal,8,Expired Cert,,0.0,2025-03-03,2025-03,2025
TKT0468,2025-05-23 16:51:48,Medium,Database,Replication,API-Gateway,Chennai,Karan L.,Resolved,No,,2025-05-23 20:56:49,4.08,No,High,Internal,4,Third-party,,1365.38,2025-05-19,2025-05,2025
TKT0469,2024-09-28 01:19:36,Medium,Database,Replication,Payments,Pune,Team-DBA,Resolved,Yes,KB-0068,2024-09-28 02:01:51,0.7,No,Low,Internal,0,Third-party,,0.0,2024-09-23,2024-09,2024
TKT0470,2025-05-31 09:27:42,Medium,Database,Backup,Search,Delhi,Team-DBA,Resolved,No,KB-0071,2025-06-02 19:09:24,57.7,Yes,Low,External,1,Unknown,,543.16,2025-05-26,2025-05,2025
TKT0471,2024-07-10 18:31:13,Medium,Storage,Snapshot,Analytics,Delhi,Team-NetOps,Open,No,KB-0056,,,Yes,High,External,9,Config Change,,819.55,2024-07-08,2024-07,2024
TKT0472,2025-06-18 06:23:29,High,Database,Replication,API-Gateway,Kolkata,Karan L.,Resolved,No,KB-0009,2025-06-18 07:51:25,1.47,No,High,Partner,4,Third-party,,0.0,2025-06-16,2025-06,2025
TKT0473,2025-10-23 05:16:43,Medium,Security,Vulnerability,Payments,Bengaluru,Neha P.,Resolved,No,KB-0040,2025-10-23 06:41:45,1.42,No,Medium,Partner,6,Hardware Failure,,718.52,2025-10-20,2025-10,2025
TKT0474,2025-10-24 01:12:10,Medium,Network,Firewall,API-Gateway,Bengaluru,Ravi K.,Closed,No,KB-0003,2025-10-24 21:36:58,20.41,No,High,Partner,5,Third-party,,1370.3,2025-10-20,2025-10,2025
TKT0475,2024-03-06 13:57:23,Medium,Network,WAN,Data-Warehouse,Hyderabad,Priya S.,In Progress,No,KB-0016,,,Yes,Medium,External,2,Unknown,,545.12,2024-03-04,2024-03,2024
TKT0476,2024-09-14 15:56:05,High,Network,Firewall,Email,Kolkata,Neha P.,Closed,No,KB-0014,2024-09-14 16:26:05,0.5,No,Critical,Partner,4,Hardware Failure,,0.0,2024-09-09,2024-09,2024
TKT0477,2024-09-17 18:03:31,Medium,Cloud,Provisioning,Email,Kolkata,Isha T.,In Progress,No,,,,Yes,High,Partner,0,Power Outage,,1339.69,2024-09-16,2024-09,2024
TKT0478,2025-01-11 09:01:41,Low,Hardware,Disk,Auth-Service,Hyderabad,Saurabh D.,In Progress,No,KB-0090,,,Yes,Low,External,2,Human Error,,0.0,2025-01-06,2025-01,2025
TKT0479,2025-07-01 07:54:28,Medium,Security,Access,API-Gateway,Pune,Neha P.,Resolved,No,KB-0021,2025-07-01 14:50:11,6.93,No,Medium,External,9,Hardware Failure,,1069.45,2025-06-30,2025-07,2025
TKT0480,2024-02-04 08:55:05,Low,Security,Access,Search,Chennai,Karan L.,Open,No,KB-0021,,,Yes,Medium,External,3,Human Error,,689.43,2024-01-29,2024-02,2024
TKT0481,2024-12-26 13:38:46,Low,Cloud,Autoscale,Analytics,Mumbai,Ravi K.,In Progress,No,KB-0057,,,Yes,High,Internal,4,Config Change,,205.77,2024-12-23,2024-12,2024
TKT0482,2025-02-14 06:40:19,Medium,Network,Switch,Data-Warehouse,Hyderabad,Team-NetOps,In Progress,No,KB-0084,,,Yes,High,External,5,Hardware Failure,,1396.47,2025-02-10,2025-02,2025
TKT0483,2024-11-23 14:30:55,Medium,Application,Deployment,Email,Delhi,Neha P.,Resolved,No,KB-0051,2024-11-25 18:23:33,51.88,Yes,High,External,10,Code Bug,,350.44,2024-11-18,2024-11,2024
TKT0484,2024-01-22 00:59:35,Medium,Cloud,Provisioning,Payments,Remote,Neha P.,Resolved,No,KB-0007,2024-01-25 02:44:17,73.75,Yes,Medium,Partner,8,Capacity,,0.0,2024-01-22,2024-01,2024
TKT0485,2024-04-01 11:10:36,High,Cloud,IAM,Search,Remote,Isha T.,Resolved,No,KB-0025,2024-04-01 19:39:45,8.49,Yes,High,Partner,3,Third-party,,241.06,2024-04-01,2024-04,2024
TKT0486,2025-05-21 12:08:27,Low,Hardware,Disk,API-Gateway,Hyderabad,Karan L.,Resolved,No,KB-0004,2025-05-24 10:25:57,70.29,No,Low,External,3,Power Outage,,21.49,2025-05-19,2025-05,2025
TKT0487,2024-09-11 11:37:43,Medium,Network,Switch,Analytics,Bengaluru,Pooja R.,Reopened,No,KB-0028,,,Yes,Medium,External,7,Hardware Failure,,0.0,2024-09-09,2024-09,2024
TKT0488,2025-09-03 08:04:06,Medium,Network,Firewall,Web-Frontend,Remote,Pooja R.,Reopened,No,KB-0077,,,Yes,Medium,Internal,8,Config Change,,0.0,2025-09-01,2025-09,2025
TKT0489,2024-09-16 16:39:24,Medium,Security,Malware,Email,Bengaluru,Team-NetOps,Resolved,No,KB-0022,2024-09-17 14:10:41,21.52,No,High,Partner,3,Capacity,,1624.89,2024-09-16,2024-09,2024
TKT0490,2024-04-01 10:45:33,Medium,Application,Deployment,Email,Mumbai,Amit M.,Resolved,No,KB-0036,2024-04-01 18:33:53,7.81,No,High,Partner,4,Third-party,,242.45,2024-04-01,2024-04,2024
TKT0491,2025-09-19 08:33:20,Medium,Database,Backup,Analytics,Bengaluru,Team-NetOps,Open,No,KB-0057,,,Yes,Low,Internal,1,Config Change,,0.0,2025-09-15,2025-09,2025
TKT0492,2024-08-23 05:02:30,Medium,Cloud,Autoscale,Search,Pune,Isha T.,Resolved,No,KB-0091,2024-08-23 14:01:57,8.99,No,Medium,Internal,7,Capacity,,118.34,2024-08-19,2024-08,2024
TKT0493,2024-05-06 11:05:13,Low,Database,Performance,API-Gateway,Hyderabad,Team-DBA,Reopened,Yes,KB-0099,,,Yes,Medium,Partner,4,Human Error,,0.0,2024-05-06,2024-05,2024
TKT0494,2024-09-09 15:43:06,Low,Network,Firewall,Payments,Kolkata,Pooja R.,In Progress,No,KB-0042,,,Yes,Low,Internal,1,Power Outage,,238.74,2024-09-09,2024-09,2024
TKT0495,2025-05-06 14:40:17,Medium,Network,Firewall,Auth-Service,Remote,Pooja R.,Closed,No,KB-0073,2025-05-07 00:35:41,9.92,No,High,External,6,Third-party,,126.27,2025-05-05,2025-05,2025
TKT0496,2024-11-26 01:47:04,Medium,Hardware,Power,Payments,Kolkata,Saurabh D.,Resolved,No,KB-0052,2024-11-26 08:17:30,6.51,No,High,Internal,4,Hardware Failure,,935.98,2024-11-25,2024-11,2024
TKT0497,2025-02-16 09:41:48,Low,Database,Performance,API-Gateway,Remote,Karan L.,In Progress,No,KB-0088,,,Yes,Medium,Partner,5,Human Error,,794.96,2025-02-10,2025-02,2025
TKT0498,2025-01-11 16:12:31,Medium,Security,Access,API-Gateway,Kolkata,Priya S.,Open,No,KB-0079,,,Yes,Low,External,1,Hardware Failure,,706.84,2025-01-06,2025-01,2025
TKT0499,2024-04-05 01:32:21,Low,Cloud,Provisioning,Data-Warehouse,Remote,Team-NetOps,In Progress,No,KB-0038,,,Yes,Medium,Internal,5,Power Outage,,92.54,2024-04-01,2024-04,2024
TKT0500,2024-11-03 04:08:43,Low,Storage,SAN,Search,Delhi,Team-DBA,Resolved,Yes,KB-0006,2024-11-05 07:09:47,51.02,No,Medium,Partner,3,Human Error,,338.4,2024-10-28,2024-11,2024
